devs,ml.only.devs,code.only.devs,ml.code.devs,perc.ml.only.devs,perc.code.only.devs,perc.ml.code.devs,sponsored.devs,ratio.sponsored,sponsored.core.devs,ratio.sponsored.core,num.tz,core.global.devs,core.mail.devs,core.code.devs,st.congruence,communicability,global.turnover,code.turnover,core.global.turnover,core.mail.turnover,core.code.turnover,ratio.smelly.quitters,ratio.smelly.devs,global.truck,mail.truck,code.truck,closeness.centr,betweenness.centr,degree centr,global.mod,mail.mod,code.mod,density,mail.only.core.devs,code.only.core.devs,ml.code.core.devs,ratio.mail.only.core,ratio.code.only.core,ratio.ml.code.core,radio.silenceN
-0.620454886,-0.526729854,-0.391986195,-0.438330237,0.17620814,-0.295308426,0.199753048,-0.241448932,1.411925199,-0.567723149,-0.527983484,-0.54376569,-0.556997333,-0.515867397,-0.396819551,0.045610363,-0.268909297,-0.133463568,-0.006455814,-0.131495033,-0.126740538,-0.078278838,0.701848573,0.547991422,-0.837684149,-0.741089812,-0.378942797,-0.218534944,-0.699737695,0.277392028,0.198658673,-0.833262062,-0.138370996,1.117930559,-0.48078654,-0.31762739,-0.38312422,0.147916545,-0.278666297,0.123270628,INCREASE
0.073371502,0.203563368,-0.32433757,0.7138578,0.120884271,-0.729946339,0.991093584,-0.241448932,-0.412229021,-0.567723149,-0.527983484,1.621752087,0.049411054,0.225614247,-0.234551333,0.861617426,0.752559974,-0.447098731,-0.383454611,-0.45488502,-0.461759462,-0.375700554,-1.373359226,0.137620027,0.654575041,1.229706436,0.546623138,-0.424461044,-0.455047616,0.513669981,0.252286082,-0.038244752,-0.959378475,-0.026698535,0.247878649,-0.270896655,0.001944793,0.413492879,-0.491688464,-0.04589842,INCREASE
0.254933547,0.258888612,-0.177765551,1.043054382,-0.221717676,-0.451778075,1.082773281,-0.29746169,-0.617808307,-0.148129332,-0.240693106,1.720184713,0.318925892,0.49042912,-0.031716061,0.41787329,0.594211244,-0.231223706,-0.189782573,-0.237403354,-0.223891123,-0.280885455,0.405390316,0.252775265,0.427465288,0.841968327,0.412183393,-0.450825285,-0.552816796,0.587018352,0.13269696,-0.459972477,-0.031562812,0.119663874,0.451904902,-0.177435185,0.387013806,0.174578736,-0.35498265,0.181759926,INCREASE
0.468917387,0.64616532,-0.222864634,1.108893698,0.169102322,-0.658417357,0.798083697,-0.185436175,-0.580167029,-0.567723149,-0.527983484,1.621752087,0.431223741,0.675799531,-0.11285017,0.876193986,0.815539583,-0.226923406,-0.13711092,-0.145381251,-0.154267704,-0.082095432,0.412979648,-0.003183424,0.755786995,1.274160486,0.565090135,-0.457238209,-0.800712421,0.565975787,-0.548371131,-0.478400031,0.181731842,0.489948258,0.71422437,-0.177435185,0.130301131,0.44015507,-0.408072286,-0.204269444,INCREASE
0.203058677,0.446994441,-0.301788029,0.582179167,0.396488503,-0.727959423,0.550387676,-0.353474447,-0.67137474,-0.567723149,-0.527983484,0.932723703,0.274006752,0.49042912,-0.275118388,0.864140292,0.80174405,-0.126124391,-0.061490602,-0.106624195,-0.108669268,0.005958843,0.135969052,1.005471779,0.385499355,0.928406759,0.636003407,-0.422323403,0.316954923,1.000655073,0.097302871,-0.223046789,0.6125034,-0.388226195,0.481051509,-0.41108886,0.258657468,0.615289071,-0.881897294,0.136768158,DECREASE
0.164152525,0.292083758,-0.245414175,0.680938142,0.099566816,-0.565032297,0.756264889,-0.29746169,-0.565689615,-0.567723149,-0.527983484,1.720184713,0.274006752,0.49042912,-0.275118388,0.439457812,0.667387551,-0.181970944,-0.15102716,-0.157125814,-0.159871199,-0.103086699,1.176181784,-0.461710646,0.241087176,0.593766544,0.763795033,-0.438711985,-0.128081835,0.579202542,0.029196061,0.21710849,-1.014712835,-0.335685843,0.539344724,-0.31762739,0.001944793,0.639337321,-0.660911681,-0.204269444,INCREASE
0.682901226,0.723620662,-0.076292615,1.536849255,-0.111577494,-0.472640695,0.942036905,-0.241448932,-0.726388915,-0.567723149,-0.527983484,1.917049966,0.813036429,1.125984815,-0.153417224,0.864140292,0.909709093,-0.27783895,-0.236047504,-0.227869533,-0.231595928,-0.203517643,-0.302314835,0.163791672,0.404013737,0.678970141,0.906360257,-0.472201697,-0.69118957,0.873798462,-0.680294557,-0.494721578,0.356742841,0.037100463,1.122276875,-0.364358125,0.515370143,0.643519626,-0.802262839,-0.019803195,INCREASE
0.436495593,0.513384734,-0.15521601,1.141813357,-0.042549547,-0.504928082,0.884938146,-0.185436175,-0.564241873,-0.148129332,-0.25717698,1.720184713,0.363845032,0.569873582,-0.275118388,0.752293223,0.83593298,-0.126927113,-0.051512921,-0.061511257,-0.060128998,-0.146105165,0.391634653,0.880894748,0.842187445,1.293917842,0.993524487,-0.460088397,-0.603571288,0.608662134,-1.094834427,-1.155480998,-1.100931488,-0.00167932,0.626784547,-0.31762739,0.001944793,0.672272969,-0.671529609,-0.247461542,DECREASE
0.300324059,0.413799295,-0.166490781,0.779697117,0.047288297,-0.453764991,0.658955737,-0.353474447,-0.717702466,-0.567723149,-0.527983484,1.818617339,0.184168473,0.384503171,-0.275118388,0.994208062,0.947496858,-0.190972904,-0.091686215,-0.121339441,-0.132834338,-0.103086699,0.99830683,0.530194704,0.963148074,1.317379702,0.884938539,-0.455813115,-0.358346952,0.749947933,-0.971491387,-1.098618832,-0.333328101,-0.042961025,0.451904902,-0.270896655,-0.126411545,0.602219369,-0.532832933,-0.314949194,DECREASE
0.015012273,-0.039867706,-0.200315093,0.779697117,-0.445550947,-0.329086001,1.238789606,0.038614856,0.13067402,-0.148129332,-0.20066084,1.917049966,-0.107805935,0.040243836,-0.275118388,0.749490038,0.76035745,-0.094244838,-0.083388986,-0.03311705,-0.034142792,-0.034933235,0.633544591,0.654771734,1.010051175,1.249463791,0.852436623,-0.442274721,-0.322017421,0.403046207,-1.24606372,-1.260781303,0.2341708,-0.110512906,0.014705788,-0.364358125,0.130301131,0.340302551,-0.723955625,0.395920743,INCREASE
0.592120203,0.812141052,-0.200315093,1.174733015,0.234069802,-0.660404273,0.69916613,-0.29746169,-0.756791485,-0.148129332,-0.247757623,1.720184713,0.543521591,0.78172548,-0.031716061,0.811160102,0.822737253,-0.291427896,-0.167989217,-0.305521817,-0.308924151,-0.227016957,1.089378807,0.264814222,0.791581467,1.375416935,0.44173059,-0.45937585,-0.813000351,0.310458917,-0.471683937,-0.537894703,-0.003895633,0.2622734,0.772517585,-0.177435185,0.387013806,0.347098796,-0.433289864,-0.009905006,INCREASE
0.890400707,0.823206101,0.092828945,1.800206521,-0.281102013,-0.291831323,0.917910669,-0.073410659,-0.63083798,-0.567723149,-0.527983484,1.523319461,0.67827901,0.940614404,-0.153417224,0.76574851,0.906710064,-0.227955478,-0.210893245,-0.123619268,-0.121277131,0.016863397,0.542946948,-0.034065965,1.126074635,1.406287804,1.043016041,-0.484314997,-0.736601484,0.207049737,0.339698758,-0.570537798,-0.13708415,-0.493306898,0.918250622,-0.364358125,0.515370143,0.579739482,-0.794299394,0.08007853,DECREASE
-0.406471047,-0.250103634,-0.346887112,-0.306651604,0.431002477,-0.420484145,-0.002907333,-0.409487205,-0.187829098,-0.567723149,-0.527983484,-0.54376569,-0.377320774,-0.304015499,-0.396819551,-0.64397307,0.338693975,-0.447098731,-0.383454611,-0.45488502,-0.461759462,-0.375700554,-1.373359226,0.772020705,0.086800659,0.422124515,0.252628531,-0.323279362,-0.190589999,-0.623229784,-0.241086079,-0.032453235,-0.194348778,-0.299407981,-0.24761368,-0.31762739,-0.38312422,0.464726109,-0.439262448,-0.204269444,DECREASE
-0.542642581,-0.449274512,-0.369436653,-0.339571262,0.126974972,-0.312197214,0.30430007,-0.353474447,0.414431343,-0.567723149,-0.527983484,-0.54376569,-0.489618623,-0.462904422,-0.315685442,-0.203592756,-0.018190474,-0.102272064,-0.1262405,-0.089905464,-0.069514851,-0.284811095,0.612199596,1.35198436,-0.403213318,-0.000188967,-0.574692974,-0.220672585,0.053031564,-0.147066583,0.12089893,-0.557901762,0.947404962,-0.031702378,-0.48078654,-0.31762739,-0.126411545,-0.188758966,-0.329101452,0.770252254,DECREASE
-0.477798993,-0.382884219,-0.32433757,-0.339571262,0.110225543,-0.158211211,0.081534492,-0.29746169,0.384028773,-0.148129332,0.343307006,-0.54376569,-0.332401634,-0.330496986,-0.315685442,-0.259656449,0.050787193,-0.221247011,-0.194403815,-0.128317093,-0.147263336,-0.297787514,0.815688544,-0.729184859,-0.936427519,-0.520054393,-0.242287012,-0.266275597,-0.139835507,-0.968929078,1.330733273,1.459652099,1.1800023,-0.435762703,-0.305906895,-0.270896655,-0.254767882,0.116549261,-0.218276835,0.095375732,INCREASE
-0.361080535,-0.194778389,-0.335612341,-0.273731946,0.443691438,-0.426444894,-0.012557828,-0.353474447,-0.108203318,-0.567723149,-0.527983484,-0.54376569,-0.377320774,-0.304015499,-0.275118388,-0.265823456,0.19534039,-0.210582269,-0.192513307,-0.040371044,-0.079671184,-0.15760947,-0.511021448,0.090511066,0.431168164,0.823445806,-0.43729851,-0.31401625,-0.219439921,0.186608388,1.036318799,-0.210410752,0.859577751,0.050861032,-0.24761368,-0.177435185,-0.38312422,0.068975548,0.123487702,-0.286154462,STABLE
-0.425924123,-0.338624024,-0.267963717,-0.37249092,0.048810972,0.049918258,-0.158119451,-0.353474447,0.035123085,-0.567723149,-0.527983484,-0.54376569,-0.444699483,-0.436422935,-0.356252497,-0.670883643,0.276913978,-0.133119544,-0.152024928,-0.052944635,-0.022235366,-0.06415744,-0.032893571,0.211424066,0.390436524,0.619698073,0.243764372,-0.391683879,-0.088012499,-0.010590514,0.458215332,-1.059657719,0.738292555,-0.427005978,-0.393346717,-0.270896655,-0.38312422,0.129618963,-0.116079284,-0.065694798,DECREASE
-0.542642581,-0.460339561,-0.32433757,-0.438330237,0.043735388,0.013657038,-0.091370198,-0.353474447,0.414431343,-0.567723149,-0.527983484,-0.54376569,-0.512078193,-0.48938591,-0.275118388,-0.534929186,0.336894558,-0.078477074,-0.09699014,-0.088316494,-0.111541059,-0.142015957,0.207593367,-0.020980142,-0.200789408,-0.2039367,-0.78891015,-0.291214744,-0.095492108,-0.222218603,0.711336701,0.121285211,0.775611077,-0.291902216,-0.509933148,-0.270896655,-0.126411545,-0.406238799,-0.05237172,0.770252254,INCREASE
-0.555611299,-0.526729854,-0.290513258,-0.405410579,-0.368402064,0.307720631,0.085555532,-0.465499962,-0.021338831,-0.567723149,-0.527983484,-0.54376569,-0.534537763,-0.542348884,-0.234551333,-0.152574794,0.236127184,-0.189080772,-0.181485343,-0.117125215,-0.111541059,-0.311581775,0.032090079,0.841113848,-0.15018343,-0.289140297,-0.70100724,-0.311878609,-0.115259647,-0.084540102,0.666289678,-0.836947572,0.915555533,-0.169308062,-0.539079755,-0.177435185,-0.254767882,-0.62424142,0.500424123,0.395920743,DECREASE
-0.588033092,-0.570990049,-0.3130628,-0.37249092,-0.497321908,0.264008476,0.36059462,-0.465499962,0.093032743,-0.148129332,0.343307006,-0.54376569,-0.624376042,-0.568830372,-0.356252497,-0.243678297,0.2067367,-0.183232365,-0.192513307,-0.074913876,-0.158890587,0.060481614,1.180925117,-1.23063358,0.338596254,-0.416328275,0.031763236,-0.332542473,-0.429403241,-0.68816113,1.301774472,0.308193254,1.234049814,-0.230605139,-0.59737297,-0.364358125,-0.126411545,-0.314750888,-0.532832933,1.264261868,STABLE
-0.516705146,-0.460339561,-0.267963717,-0.471249895,-0.146091468,0.320635587,-0.287596916,-0.409487205,0.088689518,-0.567723149,-0.527983484,-0.54376569,-0.512078193,-0.48938591,-0.356252497,-1.044548162,-0.049980181,-0.235122644,-0.17339817,-0.218957482,-0.174370241,-0.103086699,-0.726368726,-1.02335415,0.085566367,-0.329889843,0.09011895,-0.342518132,-0.488171601,-0.587156814,-0.158499869,-0.024029211,-0.129684788,-0.275639726,-0.48078654,-0.31762739,-0.254767882,-0.027740243,-0.304547495,0.460708889,INCREASE
-0.568580016,-0.449274512,-0.346887112,-0.537089211,0.34877801,-0.074760731,-0.430745916,-0.465499962,0.022093412,-0.567723149,-0.527983484,-0.54376569,-0.579456902,-0.568830372,-0.396819551,-0.64397307,0.2067367,-0.136903807,-0.003567538,-0.004999185,-0.030710652,0.02084356,-0.511021448,-0.256001516,0.121360839,0.381374968,-0.271095529,-0.312591156,0.032729767,0.161958525,1.01808548,0.133921248,1.107295525,-0.243114746,-0.539079755,-0.31762739,-0.38312422,0.029243655,-0.218276835,0.245648237,DECREASE
-0.54912694,-0.504599756,-0.301788029,-0.405410579,-0.243542689,0.1994337,0.063037711,-0.29746169,0.682263511,-0.567723149,-0.527983484,-0.54376569,-0.444699483,-0.462904422,-0.193984279,-0.606690714,-0.983877806,-0.202039008,-0.269288936,-0.214605085,-0.146562899,-0.3030217,-0.614426088,0.359032145,-0.895695879,-0.884330642,-1.062960399,-0.052511479,0.085087033,-0.325627783,0.126261671,0.949472117,0.844135604,0.018336052,-0.48078654,-0.177435185,-0.126411545,-0.600193169,0.347127796,0.562390285,STABLE
0.773682249,0.469124539,0.690391792,0.516339851,-0.708973777,0.767691725,-0.120321681,1.775010339,1.220823328,0.271464484,-0.198306001,-0.54376569,0.6109003,0.463947633,0.657923865,-0.745168037,-0.079970471,-0.447098731,-0.383454611,-0.45488502,-0.461759462,-0.375700554,-1.373359226,0.252251833,1.039674186,1.006201347,0.071651952,-0.484314997,-0.668750741,-0.367111699,0.000237261,0.133921248,0.403390993,-0.720981756,0.306171864,0.43006437,0.900439156,-0.824469247,0.710791808,0.455309877,INCREASE
0.845010195,0.568709978,0.81441427,0.220062927,-0.635885362,0.887403424,-0.4291375,3.175329277,2.436926141,1.94983975,0.44691993,-0.54376569,0.813036429,0.675799531,0.617356811,-0.818050839,-0.039183677,-0.076928966,-0.015120642,-0.178542369,-0.151746132,-0.071790628,0.344201332,0.337047963,0.771832793,0.385079472,0.144781263,-0.486452638,-0.783081913,-0.943677999,0.175062613,0.364002417,0.469020118,-0.813552853,0.597637939,0.476795105,0.643726481,-0.530662357,0.619212185,0.074679518,DECREASE
0.365167646,0.203563368,0.431072066,-0.01037468,-0.585637076,0.818854816,-0.396969186,0.934818976,0.913902142,-0.567723149,-0.527983484,-0.54376569,0.251547182,0.331540196,0.171119212,-0.768714789,-0.10576212,0.051563977,0.080507552,0.071962243,0.041084121,-0.04191215,0.436696308,-0.581053348,0.952039445,0.036856075,0.323541803,-0.474339338,-0.614256445,-0.762711934,-0.135976358,1.378570864,0.452291125,-0.79353748,0.277025256,0.05621849,0.387013806,-0.266131599,0.188522507,0.20245614,INCREASE
0.721807379,0.358474051,0.859513353,0.088384294,-0.834340711,1.120866074,-0.491865713,1.382921036,0.900872469,0.691058301,-0.040531777,-0.54376569,0.498602451,0.19913276,0.779625029,-0.810201922,-0.049980181,-0.100838631,-0.083966641,-0.090112721,-0.008927067,-0.231651393,-0.479715456,0.933238039,1.174212029,1.165495029,-0.059094393,-0.484314997,-0.61532496,-0.612407893,0.399761456,0.090221621,0.651108767,-0.79228652,0.072999003,0.663718045,0.643726481,-1.202967803,1.298759535,0.309536548,DECREASE
0.540245333,0.170368221,0.622743168,0.417580876,-0.942450659,0.948997826,-0.043117726,2.447163429,2.371777776,1.94983975,0.526984461,-0.54376569,0.296466322,0.225614247,0.617356811,-0.653503898,0.239726018,-0.006404058,0.015600112,0.023809536,-0.004654403,-0.05194434,1.074674477,0.340711993,1.258143894,0.838263822,0.019205678,-0.478614621,-0.452910585,-0.530642495,0.993953146,0.391380496,1.006278147,-0.75976154,0.043852396,0.383333635,0.900439156,-1.076453092,0.853470207,0.695565919,INCREASE
0.825557119,0.601905125,0.780589958,0.121303953,-0.553153336,0.855612766,-0.508754079,2.447163429,1.786890233,2.369433567,0.658855454,-0.54376569,0.498602451,0.49042912,0.536222702,-0.662193771,0.38787805,-0.114542251,-0.029509509,-0.074084848,-0.091718697,0.000342998,0.556702611,-0.061807909,1.366761601,0.928406759,0.185408659,-0.489302826,-0.684244218,-0.828845712,1.034173702,0.518793866,0.834805973,-0.781027873,0.481051509,0.52352584,0.258657468,-0.54059533,0.819625564,-0.180873725,INCREASE
0.71532302,0.314213856,0.803139499,0.35174156,-0.905398893,1.032448305,-0.236931821,1.999061369,1.534983221,1.530245934,0.267952153,-0.54376569,0.431223741,0.225614247,0.617356811,-0.700597401,0.174946992,-0.009729623,0.000791133,-0.039334759,0.027215472,-0.037277714,0.04252541,0.369500803,1.306281287,1.198835567,0.17580582,-0.485027544,-0.577926913,-0.653290592,1.142501068,0.832588778,1.151691697,-0.739746168,0.160438826,0.570256575,0.387013806,-0.93686868,1.137499764,0.069280506,INCREASE
0.9228225,0.535514832,1.017360142,0.121303953,-0.78916801,1.111428223,-0.548964472,3.175329277,2.283465548,1.530245934,0.206726335,-0.54376569,0.56598116,0.463947633,0.536222702,-0.708165999,0.03399263,-0.062021262,-0.011759739,-0.07898993,-0.101524813,-0.05608807,0.346572998,0.279470344,1.398853197,0.833324483,0.380420157,-0.490727921,-0.335908124,-0.15848969,0.168627324,0.265020129,0.577758569,-0.848579754,0.306171864,0.289872165,0.900439156,-0.69690896,0.500424123,0.520997858,DECREASE
0.909853783,0.358474051,1.197756474,0.055464636,-1.058173983,1.406485274,-0.600433775,4.407609943,3.425733548,4.46740265,1.096855539,-0.54376569,0.67827901,0.278577222,0.982460301,-0.882524087,0.301506016,-0.02607076,0.006462657,-0.088316494,-0.042828208,-0.180399988,0.36602066,0.423414392,1.160634815,0.859256013,0.017728318,-0.490727921,0.051963048,-0.196366308,0.727424924,0.507210833,0.840275067,-0.909876831,0.218732041,0.99083319,0.387013806,-1.212377988,1.606679428,-0.091790024,INCREASE
0.585635845,0.347409002,0.65656748,0.022544978,-0.65923305,0.948004368,-0.490257298,1.943048612,1.710159936,2.369433567,0.790726447,-0.54376569,0.453683311,0.278577222,0.69849092,-0.828983259,0.287710482,0.018193654,0.115324407,0.002462066,-0.083523587,0.069695963,0.582316604,0.51867918,0.985365332,0.791340102,-0.217910575,-0.480039715,0.438765705,0.463769039,0.695784753,0.236589046,0.645639673,-0.82606246,0.335318471,0.850640985,-0.126411545,-0.836493372,1.444756036,-0.520111657,INCREASE
0.747744814,0.535514832,0.712941334,0.121303953,-0.555691128,0.836240333,-0.473368933,1.718997581,1.202002689,-0.148129332,-0.351370547,-0.54376569,0.56598116,0.463947633,0.33338743,-0.908593705,0.437062126,-0.076412931,0.007355397,-0.091839863,-0.121347174,0.159604012,0.761140225,0.084229871,1.081640119,0.833324483,0.395932435,-0.486452638,-0.000394218,-0.053276861,0.793922911,0.00387537,0.764994601,-0.814803813,0.568491332,0.476795105,-0.254767882,-0.245742864,0.777153854,-0.630791406,INCREASE
-0.633423604,-0.504599756,-0.437085277,-0.438330237,0.528453697,-0.679279976,0.262481261,-0.633538235,-0.63083798,-0.148129332,1.153371678,-0.54376569,-0.714214322,-0.701237808,-0.356252497,0.777521885,-0.328290071,-0.447098731,-0.383454611,-0.45488502,-0.461759462,-0.375700554,-1.373359226,1.209087178,0.77553567,1.611270371,-1.49287211,-0.118778356,-0.327894257,-0.17893104,0.654491648,-0.37152022,0.957699726,0.514967473,-0.7139594,-0.31762739,-0.254767882,-0.754938435,0.002708778,1.295756106,DECREASE
-0.685298474,-0.559925,-0.448360048,-0.504169553,0.60864793,-0.69815568,0.165976318,-0.633538235,-0.504884474,-0.148129332,1.612565315,-0.54376569,-0.736673891,-0.701237808,-0.356252497,0.464966793,-0.655784036,-0.113739529,-0.257420747,-0.301376677,-0.354032281,-0.375700554,1.472640041,0.909683558,0.338596254,0.846907666,-2.356388931,-0.024009597,0.471355431,0.148731769,0.329509551,-0.78113841,0.631806083,1.207999734,-0.7139594,-0.31762739,-0.254767882,-0.754938435,0.002708778,1.295756106,DECREASE
-0.737173344,-0.670575488,-0.437085277,-0.471249895,-0.088229806,-0.406575732,0.798083697,-0.52151272,0.620010628,-0.148129332,1.282887832,-0.54376569,-0.759133461,-0.727719295,-0.396819551,0.557191569,-0.254513958,-0.135814398,-0.383454611,-0.28907943,-0.293654628,-0.276578156,1.622529336,0.454820366,-0.325452913,-0.265678437,-1.167852947,0.305187144,-0.003065507,0.055543264,0.117145012,-1.361343096,0.233205665,2.25755581,-0.743106008,-0.364358125,-0.254767882,-0.674429074,-0.371573161,1.664688604,STABLE
-0.65287668,-0.559925,-0.437085277,-0.37249092,0.194987803,-0.643515485,0.732942861,-0.577525477,-0.26021617,-0.567723149,-0.527983484,-0.54376569,-0.691754752,-0.674756321,-0.275118388,0.357044182,-0.2485159,-0.294180087,-0.274802917,-0.352569153,-0.354032281,-0.375700554,0.99830683,0.351180651,0.244790052,1.000027174,-2.020289569,1.101814756,0.181253439,0.488418902,1.533981152,-1.245512759,1.547718424,1.03661811,-0.7139594,-0.270896655,-0.126411545,-1.124026805,0.289392817,1.542310995,DECREASE
-0.698267191,-0.648445391,-0.437085277,-0.339571262,-0.29176074,-0.536718741,1.330469302,-0.577525477,-0.073457523,-0.148129332,0.856661944,-0.54376569,-0.714214322,-0.674756321,-0.315685442,0.76939265,0.254721163,-0.149804705,-0.256160408,-0.264277677,-0.261644666,-0.230288324,0.433850309,-0.636013803,-0.218069498,0.030681901,-1.368773884,-0.068187515,-0.617996249,-0.29797184,0.123580301,-1.022276111,0.30816442,1.881016622,-0.7139594,-0.31762739,-0.126411545,-0.950983958,-0.05237172,1.707880702,DECREASE
-0.70475155,-0.637380342,-0.448360048,-0.37249092,-0.074525728,-0.655933711,1.180082432,-0.633538235,-0.442631592,-0.567723149,-0.527983484,-0.54376569,-0.691754752,-0.648274833,-0.437386606,0.707442268,0.314101937,-0.211442329,-0.186526698,-0.359615891,-0.365169226,-0.078278838,-0.424692803,-0.600420365,-0.690803385,-0.355821373,-0.296949326,0.353640344,-0.032449686,0.249736085,0.259793919,-1.133367933,1.167133844,2.032382874,-0.626519578,-0.364358125,-0.38312422,0.029243655,-0.467134507,0.583086498,DECREASE
-0.711235909,-0.703770635,-0.391986195,-0.37249092,-0.859718633,0.069290691,1.250048516,-0.409487205,1.233853001,-0.148129332,0.649436098,-0.54376569,-0.759133461,-0.727719295,-0.356252497,0.82433507,0.639196679,-0.204848536,-0.293445426,-0.198991726,-0.202317669,-0.266655012,-0.108312551,-1.011838627,0.22010421,-0.265678437,-0.542929738,-0.245611732,-0.906495468,-0.738062071,0.731715117,-0.287806477,0.526928169,1.039120031,-0.801399223,-0.41108886,0.001944793,-1.277726495,-0.881897294,3.395072007,INCREASE
-0.665845398,-0.570990049,-0.437085277,-0.405410579,0.227979101,-0.616692117,0.637242125,-0.633538235,-0.558450907,-0.567723149,-0.527983484,-0.54376569,-0.691754752,-0.674756321,-0.437386606,0.957766661,0.721370073,-0.23862022,-0.113374543,-0.352569153,-0.354032281,-0.048563928,-0.695537067,-0.413554819,0.044834727,0.760469234,-0.296949326,-0.192170703,-0.188987225,0.158351228,-0.308656614,-0.630558973,-0.043466134,1.219258381,-0.655666185,-0.364358125,-0.38312422,-0.058061951,-0.439262448,0.695565919,DECREASE
-0.70475155,-0.604185195,-0.448360048,-0.471249895,0.34877801,-0.655933711,0.509373075,-0.633538235,-0.442631592,-0.567723149,-0.527983484,-0.54376569,-0.736673891,-0.701237808,-0.356252497,0.557191569,-0.364278419,-0.167751288,-0.150081906,-0.257507282,-0.306122404,-0.375700554,-0.124914214,1.435210192,-0.004536959,0.417185176,-2.020289569,2.844704861,0.370380705,0.097027179,0.394398715,-1.124417407,0.499904412,1.634577352,-0.7139594,-0.31762739,-0.254767882,-0.754938435,0.002708778,1.295756106,DECREASE
-0.711235909,-0.681640537,-0.369436653,-0.504169553,-0.569902765,0.353419703,0.330838929,-0.241448932,2.474567419,0.271464484,2.088242826,-0.54376569,-0.781593031,-0.78068227,-0.315685442,-0.182008233,-0.115359013,-0.204848536,-0.313453302,-0.224622506,-0.218147541,-0.291844532,1.15625979,-0.114151199,0.57311176,0.287527528,-1.199616183,-0.185757779,-0.160137304,-0.056282942,-0.273262524,-0.384156257,0.162429159,0.72387792,-0.830545831,-0.31762739,-0.126411545,-1.713208949,0.224358011,2.64550915,INCREASE
-0.730688985,-0.681640537,-0.437085277,-0.405410579,-0.338963675,-0.431908913,1.235572774,-0.409487205,1.466939373,0.691058301,4.181694842,-0.54376569,-0.759133461,-0.754200783,-0.396819551,0.357044182,0.014199039,-0.139025288,-0.128866205,-0.274640526,-0.32832625,-0.01219724,-0.055661565,-0.4371093,-0.176103565,0.402367159,-0.78891015,0.176928674,0.070662072,0.03269705,-0.41698398,0.01071989,-0.203678409,1.215505498,-0.772252615,-0.364358125,-0.254767882,-0.842244041,-0.329101452,1.895046457,DECREASE
0.436495593,0.502319685,0.476171149,-0.668767844,-0.066404793,0.807430048,-1.201981256,0.374691401,0.117644347,-0.148129332,-0.259531819,1.917049966,0.835495999,0.914132916,-0.11285017,-1.044548162,-0.123756294,-0.447098731,-0.383454611,-0.45488502,-0.461759462,-0.375700554,-1.373359226,-1.168345064,-0.379761767,-1.819100542,0.665550604,-0.511391785,-1.305051797,-1.926666426,-0.688338668,3.174467581,-0.347483402,-1.011204652,1.151423483,0.102949225,-0.639836895,0.598037065,-0.02317242,-0.997924234,DECREASE
0.209543036,0.192498319,0.352148671,-0.537089211,-0.28211713,0.896841276,-1.004950329,0.542729673,0.633040301,0.271464484,0.053661789,2.31078047,0.476142881,0.755243993,-0.11285017,-1.044548162,0.106569132,0.098293896,0.045375613,0.226783213,0.238677344,-0.057669231,-0.911833011,-1.051619527,-0.21930379,-2.799559326,0.579125054,-0.514954521,-1.395875625,-1.908629941,-0.273798798,3.144983495,0.19267003,-0.99118928,0.94739723,0.05621849,-0.511480557,0.532165769,-0.031135865,-0.873746954,DECREASE
0.261417906,0.203563368,0.453621608,-0.602928528,-0.373985207,1.047846905,-1.103867896,0.542729673,0.551966781,0.271464484,0.006565006,2.212347844,0.206628043,0.437466145,-0.072283115,-1.044548162,-0.253314346,0.015384125,-0.010551915,0.20198146,6.655378918,-0.113991253,-0.756251718,-0.946932947,0.782941422,-1.414074746,0.582079774,-0.492153015,-0.667682226,-1.531066191,-0.610578925,2.589524382,-0.075637274,-0.954911418,0.626784547,0.14967996,-0.639836895,0.336643034,0.289392817,-0.971829009,INCREASE
0.585635845,0.402734246,0.769315187,-0.471249895,-0.551123102,1.15961094,-1.004146122,0.878806218,0.538937108,-0.148129332,-0.332531833,2.606078349,0.453683311,0.49042912,-0.031716061,-1.044548162,0.257720192,-0.018444896,-0.040117359,0.081841493,0.18950668,-0.052598613,-0.79941604,-1.12961103,0.985365332,-0.389161911,0.811070547,-0.499278485,-0.656462812,-1.097589337,0.038312721,1.948245519,0.094548054,-0.998695045,0.626784547,0.102949225,-0.38312422,0.275476831,0.175913718,-0.712676424,INCREASE
0.222511754,0.281018709,0.284500047,-0.537089211,-0.086199572,0.707090782,-1.008167161,0.766780703,0.935618263,-0.567723149,-0.527983484,1.424886834,0.408764171,0.569873582,-0.153417224,-0.987363194,-0.119557654,0.101332774,0.122833925,0.108439473,0.126817586,-0.026754819,-0.870091689,-1.002416834,0.039897558,-1.414074746,0.589466573,-0.474339338,0.49860258,-0.573930059,-0.366037941,1.373305848,-0.047004959,-0.972424869,0.743370977,0.009487755,-0.511480557,0.514913763,-0.028481384,-0.846751893,INCREASE
